gps_accuracy_m,accel_norm,location_velocity_kmh,network_type,order_acceptance_latency_s,peer_claims_same_window,zone_claim_spike_ratio,device_subnet_overlap,claim_time_std_minutes,battery_drain_pct_per_hr,is_fraud
13.5938,10.9059,7.5603,1,28.7579,1,2.3453,2,18.54,20.6407,0
11.8766,9.6695,15.0994,1,45.5212,5,2.1191,2,111.6009,21.5403,0
11.9863,12.1359,16.8516,1,25.9483,0,1.362,0,18.9488,8.6282,0
14.8069,8.9681,29.7463,0,60.3143,0,1.895,0,79.9371,20.0804,0
8.1505,10.5619,37.2788,1,65.3146,4,1.7893,2,96.4375,14.3604,0
13.5761,10.7448,25.1163,1,66.5628,1,1.0232,2,98.5236,17.3928,0
1.0254,9.6099,1.5009,1,2.9226,54,10.8676,7,3.8686,43.1332,1
23.8018,8.5874,2.3329,1,55.0332,5,1.9844,0,101.7659,22.1192,0
17.9924,8.7623,8.0935,0,38.135,0,2.3389,1,80.7825,18.1779,0
5.8147,9.5633,26.3663,1,72.9976,6,2.1666,1,69.6621,15.3796,0
24.6765,10.2199,37.009,0,80.7872,6,2.3697,2,28.7733,21.3588,0
8.2212,8.6579,12.067,1,42.5632,2,2.2762,2,49.8962,10.3238,0
21.8967,13.2855,25.3489,1,22.6631,5,2.1873,1,97.1578,10.617,0
10.9745,8.5683,39.8797,1,18.5431,3,2.2211,2,24.2368,13.3924,0
13.5004,10.9749,36.3904,1,31.4388,6,1.1958,1,24.4194,14.3628,0
14.6489,12.5985,34.8958,1,60.5952,6,2.2997,1,17.5308,8.6071,0
11.1686,10.7585,22.0291,1,66.1009,1,1.065,2,33.9153,14.2382,0
11.335,9.057,23.7423,1,51.5157,5,2.0325,2,75.5683,12.3439,0
2.7914,9.8513,1.5009,0,0.8745,54,11.7542,9,4.2589,58.0975,1
10.1702,12.0297,15.1379,1,59.231,7,1.8601,1,31.3208,8.751,0
5.8453,10.1874,39.4824,1,24.3512,4,2.3519,0,64.6263,12.6541,0
2.7196,9.8179,1.5009,0,2.5239,15,8.6437,15,2.0618,46.9511,1
10.2611,11.3658,19.7792,1,71.5202,7,0.9243,1,32.3539,23.6178,0
15.2841,8.1726,3.1871,0,40.171,2,0.9497,2,58.0014,23.4579,0
13.0139,11.0651,7.8187,1,21.7597,0,1.7108,2,60.6391,17.4354,0
22.0298,12.4981,36.3373,1,28.6628,5,1.9983,1,36.5427,24.1732,0
21.8596,12.8739,9.5797,1,70.1599,1,1.9948,0,79.2574,23.0202,0
12.7231,9.8038,10.7347,1,84.1184,6,2.2693,2,114.7955,19.6249,0
20.2603,11.4535,24.3099,1,36.567,4,2.335,0,44.5122,16.5214,0
6.4906,13.254,0.498,0,16.682,5,1.7972,2,83.8462,22.9396,0
11.4297,9.7765,14.0916,1,24.4443,6,2.0882,0,52.3877,15.4242,0
11.4645,9.9419,34.3739,0,22.7651,7,0.9445,2,93.4704,15.4394,0
0.8889,9.8774,1.5009,0,3.8769,54,5.7111,12,0.9872,35.8329,1
6.636,8.0349,26.1398,1,63.2207,5,1.2138,0,70.2584,11.6311,0
24.5432,11.0523,12.2364,1,65.4019,3,1.7818,2,97.1531,8.4617,0
8.4156,9.3471,23.364,0,37.6642,4,1.1799,1,28.2143,12.3003,0
15.2672,10.6772,35.6781,1,78.2933,1,2.0442,0,79.689,22.4116,0
21.0367,9.6617,20.1117,1,87.9175,5,2.0573,2,115.0046,15.4338,0
17.9042,13.3533,32.3171,1,44.1812,3,1.8114,2,28.3878,12.7003,0
10.8661,13.0784,20.049,1,68.9049,6,2.3871,1,73.5333,23.9934,0
18.4525,12.3776,14.1317,1,36.2758,7,2.3752,2,35.5467,19.0304,0
15.4878,9.6896,24.63,1,81.8098,3,2.3272,0,34.8323,12.3893,0
13.1824,12.5063,36.5328,1,26.0944,4,1.7476,0,16.9855,18.399,0
13.3198,8.4196,32.942,0,80.9974,2,2.3059,0,45.267,20.2768,0
7.9532,11.6839,34.0177,1,60.4687,3,1.072,1,48.2,22.7741,0
19.8838,12.6412,11.3941,1,19.1228,6,2.4608,0,47.2201,10.2457,0
11.7592,12.9861,4.2147,1,87.7036,1,1.0713,0,57.5427,15.1379,0
15.0179,11.4778,17.6826,1,47.7973,0,1.6878,1,88.4599,18.9363,0
21.7869,8.2511,37.186,1,62.3735,3,1.3494,2,21.0006,12.3596,0
14.0219,11.5204,12.7556,1,27.3306,3,1.8442,1,31.5571,23.8665,0
16.9896,8.8032,37.4908,0,59.8956,4,1.7578,1,18.2001,8.0097,0
24.7301,8.6259,9.9251,1,17.0508,2,1.3438,1,19.0242,14.3113,0
8.9552,10.6467,6.813,1,25.2204,3,2.0128,2,112.4515,19.6113,0
13.2979,11.5483,15.7616,1,20.0463,3,0.9426,1,108.6687,23.5707,0
15.0995,12.6723,18.8459,1,30.8347,1,1.4408,0,25.5038,23.4233,0
21.8642,8.7295,11.2178,1,62.7866,5,2.0426,1,16.7256,10.0273,0
8.721,10.1299,17.2433,1,47.1107,1,2.0465,0,26.1278,8.7064,0
7.2479,11.6407,27.3742,1,69.9273,5,1.7625,0,43.8402,17.9791,0
24.8066,12.8089,1.1269,1,18.7411,5,1.162,1,97.2083,13.871,0
20.1138,10.2692,6.6888,1,85.6709,4,1.3465,2,89.4729,13.3403,0
6.1421,9.6904,20.5605,0,71.9038,2,2.0082,1,102.1487,17.2374,0
17.8709,8.1692,8.9543,1,70.8772,5,1.973,0,114.3493,18.4013,0
18.6648,9.6652,24.3032,0,36.2846,5,2.4741,0,96.5169,13.1757,0
24.9278,13.1465,22.3083,1,33.2946,1,2.4779,0,117.6985,12.0591,0
5.2479,8.3486,13.1865,1,51.7724,7,0.9915,2,88.2257,16.3013,0
8.2281,10.3893,35.1414,1,11.3059,5,1.3711,1,92.6149,12.5144,0
12.0849,11.9819,26.0987,0,85.9464,6,1.3258,1,40.8677,11.769,0
22.4974,11.2618,31.9115,1,31.2245,4,1.3303,0,113.3725,14.1837,0
7.0354,9.5445,12.0329,1,12.1968,4,2.0577,2,59.0689,17.8694,0
20.86,8.9269,0.1708,0,26.449,6,1.0254,2,90.1905,24.2328,0
13.9469,12.7104,38.1441,1,30.6979,2,1.4779,2,114.4829,18.1307,0
6.9893,11.132,16.0475,1,72.3967,5,1.7191,1,53.4363,17.0228,0
1.5628,9.763,1.5009,0,0.714,29,7.6389,12,2.5603,42.105,1
20.5816,9.1941,17.6297,1,15.6793,3,2.4329,2,79.6208,22.4974,0
1.3531,9.7803,1.5009,0,3.3528,53,10.4719,8,0.8193,67.2922,1
11.7723,8.1607,37.9713,1,84.2784,4,2.0986,0,62.541,13.3785,0
5.3517,9.0829,15.8948,1,61.6783,2,1.1889,2,82.269,19.2072,0
18.6175,11.0236,26.3583,1,76.897,3,1.9608,0,72.3315,23.732,0
10.3244,11.4811,0.0817,1,78.2397,1,2.2292,2,53.6098,11.5772,0
6.4231,11.8695,29.5591,1,43.0868,4,1.6533,2,37.7718,17.7287,0
19.5754,8.8467,1.3821,1,53.4656,7,1.9879,0,76.3098,18.6178,0
8.273,8.3015,15.3967,1,41.2965,1,1.8064,0,108.7409,21.6005,0
12.9123,9.3763,35.718,1,62.8609,3,1.0519,2,116.7265,13.8186,0
7.5375,9.0357,37.943,1,14.7396,4,2.3475,0,96.1161,18.2302,0
7.5353,9.4388,17.6864,0,11.7479,0,1.9326,1,86.3889,10.8117,0
7.5121,10.1108,9.4406,1,77.3561,7,2.4497,2,58.7409,21.0864,0
18.6469,9.0172,32.0569,1,31.5885,1,1.5072,2,19.951,24.8841,0
17.2018,12.7178,11.5709,0,34.8169,5,0.8755,0,16.8549,21.6086,0
10.7323,13.3113,31.7738,1,56.6843,4,1.882,2,66.0233,15.0099,0
6.5951,11.4051,39.9963,1,68.0978,3,1.7861,1,28.8293,21.2949,0
6.0834,9.7869,24.7308,1,30.0563,1,2.304,0,95.575,17.1367,0
14.892,9.5977,7.5829,1,16.3243,4,2.1833,1,75.9943,18.2357,0
19.365,8.3674,26.8949,1,41.4686,4,2.1049,0,103.2947,10.8635,0
7.9129,9.9546,38.4204,1,38.0695,4,2.2367,2,77.4426,13.6138,0
11.363,11.936,35.67,1,61.2804,0,2.3273,0,37.5507,17.4342,0
15.9265,8.2901,0.2907,0,53.963,2,1.0772,1,15.9891,22.3583,0
19.527,8.9606,26.0183,1,83.7493,6,2.4602,2,66.7682,12.962,0
10.4049,12.6458,3.878,1,30.161,4,1.3364,0,16.391,14.2194,0
13.6767,13.0319,6.8565,1,75.6445,4,2.3388,1,49.4519,13.6366,0
2.4035,9.6449,1.5009,0,3.8989,29,10.4966,8,4.0966,48.0581,1
9.6987,9.3668,7.9995,1,26.5461,5,2.4239,0,111.6792,15.6455,0
2.0771,9.7688,1.5009,0,1.802,41,7.7237,15,0.6343,42.598,1
8.5947,11.4478,12.6872,0,80.4347,5,2.3215,1,19.9551,15.7054,0
8.8992,12.9288,37.5302,1,58.3443,5,1.0351,1,49.3382,21.6633,0
22.3848,11.5774,38.4582,1,71.6989,1,0.9249,1,110.3969,13.4141,0
9.5857,9.935,0.9205,1,22.6725,3,0.8838,2,103.0147,24.6536,0
3.5109,9.6371,1.5009,0,3.4857,29,6.5813,7,4.531,51.796,1
5.6634,8.2182,37.2052,1,86.8586,7,0.8441,2,18.8592,8.0093,0
10.2128,12.382,33.5739,1,85.0518,2,2.2276,0,117.7331,12.2514,0
15.849,10.778,28.3901,1,33.9443,0,1.8741,1,97.2811,9.0074,0
8.8723,8.7057,32.9203,1,16.1732,0,1.9065,0,38.9306,9.7079,0
18.0959,12.0492,27.1129,1,33.3527,5,1.4884,1,113.1751,17.3212,0
8.394,10.4208,32.7034,1,48.2589,2,1.3037,0,30.3459,10.3445,0
3.1603,9.7794,1.5009,0,3.9273,30,7.2973,17,2.1825,66.5131,1
18.6652,11.483,6.1576,1,28.6159,6,2.1373,1,57.9697,9.2739,0
18.6763,9.8044,19.7564,1,60.8138,6,0.8709,2,48.9431,19.7282,0
24.9175,8.8473,32.7708,1,31.9598,2,1.169,0,29.0203,12.501,0
22.4603,8.4111,28.4728,1,85.473,7,2.157,0,41.4041,10.7978,0
15.2577,9.8302,4.4134,1,38.076,7,2.3851,0,76.2849,19.7734,0
6.4056,13.0185,22.1831,1,37.8949,2,1.0217,1,108.0431,8.9834,0
22.9929,11.3946,37.0866,1,12.9445,6,2.1118,1,99.2927,19.1711,0
5.9157,11.4924,29.1834,1,29.4085,0,1.1026,0,16.9415,14.6322,0
8.4856,13.2868,5.598,1,55.4644,0,1.0865,0,20.2473,24.8118,0
15.5736,9.2475,33.352,1,65.9983,7,2.2118,2,82.8023,11.6016,0
15.3904,10.2993,12.4807,1,49.1934,2,2.2191,2,33.1359,14.8217,0
5.2676,8.3685,14.0049,1,47.645,6,2.2382,2,115.5148,12.7041,0
17.6958,12.7055,14.8934,1,11.3894,0,1.5725,0,105.0727,18.2879,0
16.4684,11.4628,2.2429,1,84.6143,4,1.7909,1,30.7749,20.7718,0
1.1192,9.6748,1.5009,1,3.8919,39,7.3542,16,4.8395,38.387,1
22.1472,12.3116,22.6162,1,62.4256,3,2.1831,2,73.6322,11.9906,0
20.6341,8.0293,38.1081,1,57.8177,3,2.0931,1,55.5801,20.2763,0
17.3686,11.0421,20.3075,1,44.3041,0,0.9487,0,24.2842,20.6719,0
13.4091,8.7035,6.7491,1,88.8699,5,1.0672,1,108.3372,20.4665,0
2.1021,9.8192,1.5009,0,2.4522,37,5.0439,12,2.9706,48.2561,1
20.7822,10.6171,19.1338,1,28.4936,3,1.2471,0,77.5447,17.0445,0
5.117,9.9467,17.4331,1,10.6044,5,2.0187,2,113.718,11.1111,0
23.9806,10.6183,8.2395,1,81.6593,0,0.9987,1,95.1384,24.4235,0
3.887,9.7984,1.5009,1,0.7634,55,4.6334,19,4.2002,35.6597,1
10.7807,10.358,21.9545,0,32.9674,7,1.2564,1,29.2229,21.0123,0
16.3163,13.343,14.675,1,80.5181,7,1.986,0,40.3977,11.594,0
20.2642,11.208,37.7825,1,63.0966,5,1.7099,1,28.0994,13.5976,0
23.9173,9.2267,12.8105,1,38.4613,3,1.1955,0,25.5841,16.023,0
13.77,10.6277,3.9708,1,8.2895,4,0.8622,2,107.2844,22.2492,0
23.8948,13.1137,3.0453,1,47.6387,2,1.3858,0,57.9671,17.6928,0
7.9841,11.6829,8.9834,1,67.1449,7,1.5353,2,42.125,10.5633,0
9.0642,8.1217,10.6217,1,26.9237,4,1.7193,0,71.9726,9.5286,0
13.0731,10.877,39.77,1,82.6305,2,0.9254,0,113.1283,19.4799,0
14.0783,11.5889,31.7376,0,73.0741,2,0.8257,0,86.7503,24.1584,0
5.5181,12.0327,24.387,0,71.7704,7,1.0952,0,33.3106,8.2053,0
6.3364,12.7067,11.9262,0,43.3824,1,2.4182,2,44.9118,15.8164,0
24.265,9.4125,19.9895,1,71.0258,5,1.2324,1,100.8783,11.8846,0
19.5056,9.299,31.4396,1,73.151,7,1.0153,1,44.5937,20.8789,0
8.6676,10.7103,5.7002,1,19.5073,6,2.2714,2,60.3173,10.7754,0
23.0777,8.8342,8.5132,1,31.5362,6,0.8095,0,21.2309,23.4791,0
18.5281,10.3557,28.48,0,38.7082,0,0.8154,0,100.8597,21.8544,0
12.9925,12.5368,17.6058,1,27.3959,6,2.2486,1,57.3747,19.6403,0
10.6362,13.2427,28.7123,1,62.0894,2,1.281,0,81.3947,9.3057,0
18.6815,11.2464,24.4998,1,54.9574,4,1.2161,2,37.5114,20.0771,0
10.2361,11.8202,20.8368,1,47.8439,3,2.4915,1,86.0112,8.0845,0
24.6491,9.1337,30.8261,1,18.5807,3,1.2606,0,95.0861,22.9985,0
10.8661,11.6904,13.1886,0,88.4417,6,2.1174,0,119.33,24.9233,0
7.4514,10.3607,28.9828,1,69.899,4,1.443,1,36.3399,8.0844,0
9.8809,8.064,27.006,1,54.5474,1,1.538,0,104.2042,21.6121,0
11.8873,11.2166,32.7394,1,72.8525,3,1.9489,2,27.5424,13.5512,0
7.7823,8.8063,2.4869,1,46.775,3,1.8029,2,36.3325,19.5412,0
13.8549,11.9877,13.2627,1,46.7835,0,1.6099,1,93.6115,12.5482,0
6.7993,9.185,0.775,0,53.1093,5,1.1413,0,96.3758,12.8793,0
5.1088,8.3828,30.6704,1,61.9138,5,2.0611,0,111.8084,9.8808,0
16.0067,12.785,5.2988,1,11.5206,7,1.194,0,69.0664,22.8567,0
24.3601,13.2494,1.0158,1,48.9645,4,1.0401,0,117.7957,24.179,0
20.9672,9.5676,23.6093,0,52.6008,0,2.4995,0,98.8636,18.9561,0
24.306,9.8845,17.0043,1,16.5749,5,1.3264,1,45.6443,12.2984,0
8.3607,9.5379,35.3075,1,51.4094,1,2.2493,0,99.2933,16.4252,0
17.2634,8.238,22.4275,1,53.6843,0,1.7097,1,117.6902,11.0734,0
17.4511,11.1575,25.1566,0,48.9044,2,1.0953,1,87.7945,11.6883,0
1.53,9.8889,1.5009,0,3.9234,50,4.2392,7,4.4142,68.6962,1
19.8344,12.1067,18.384,1,45.6204,0,0.923,0,37.3434,20.7112,0
10.4214,12.5218,7.515,1,33.6543,6,1.028,1,94.2202,16.3296,0
13.286,8.6899,35.1211,1,58.5473,6,1.8607,1,73.3665,17.5445,0
10.0928,11.434,15.1944,1,61.9064,3,1.5333,1,26.2212,22.2067,0
24.2882,10.7609,10.4279,1,29.2727,2,1.867,2,35.6335,16.8332,0
16.5225,12.5711,10.5258,0,28.3351,7,2.2963,2,76.0277,16.5359,0
23.8108,12.7486,35.2627,0,54.7213,3,1.3463,1,16.7404,18.1197,0
7.5555,10.0995,0.6946,0,9.4112,5,1.5536,0,76.4996,13.0895,0
5.5412,10.186,12.9929,1,11.4107,6,2.4047,1,103.1755,24.8451,0
20.8608,12.1404,12.4189,1,38.0449,6,1.4076,0,23.0672,23.8572,0
8.8531,9.5329,26.2773,1,47.2184,5,2.0853,0,99.6224,19.0244,0
7.9924,10.9892,5.2087,1,72.6899,1,1.2391,1,59.546,18.444,0
10.6893,11.334,3.3441,0,52.727,6,1.3423,2,115.1845,13.541,0
18.3341,9.9188,35.9445,1,72.1818,6,1.8501,0,23.4365,19.7752,0
5.3772,12.7156,9.6389,1,44.0968,1,1.0228,1,98.5589,17.5579,0
24.405,12.6551,10.2615,1,53.1299,0,2.1577,2,34.0523,12.1065,0
22.0779,11.2451,29.0694,1,31.2675,3,2.1321,2,60.9588,21.485,0
2.1929,9.8847,1.5009,0,0.542,26,7.6852,11,0.0017,44.0378,1
15.7256,13.4084,13.5395,1,15.7072,4,1.6553,2,107.2824,20.9811,0
17.8982,11.2352,24.9589,1,14.2193,4,1.7043,1,92.4255,8.4549,0
22.3104,10.6426,31.1006,0,25.0716,5,2.0815,0,58.8396,10.4888,0
20.8318,8.2716,0.0982,1,88.6553,7,0.9492,0,99.0603,19.8118,0
24.8769,10.956,14.3589,1,51.9977,7,1.9219,1,111.1685,14.9443,0
17.7798,9.0781,16.3026,0,30.2277,1,2.3152,2,24.7842,22.7662,0
8.5005,11.3366,13.3925,1,12.9181,7,1.1895,0,81.0492,8.3192,0
18.755,8.3162,10.8386,0,9.1609,2,1.8697,1,107.4027,21.6408,0
11.2226,9.3598,31.5489,1,60.7212,7,2.1033,1,76.5793,22.6682,0
13.1544,12.4304,12.9883,1,48.3428,7,2.3571,2,73.5604,18.6469,0
6.7273,10.5181,1.9397,1,77.7771,0,2.1379,1,119.3368,24.598,0
23.2668,12.0136,30.6754,1,78.4345,0,1.6948,0,108.9046,23.5835,0
22.4851,8.7905,20.0046,1,23.2692,7,1.8072,1,59.8942,22.5953,0
15.5953,8.0104,35.5612,1,36.1454,1,1.5532,1,105.4989,23.8846,0
13.5758,13.3258,33.1049,1,88.4734,6,2.2423,2,111.0824,14.0486,0
5.9485,10.1835,0.276,1,46.6893,3,1.6201,1,43.3647,8.055,0
22.0874,8.3817,2.1793,1,35.7095,7,2.1337,0,77.9833,16.4197,0
12.3531,10.6691,23.1635,1,69.9208,5,2.2025,1,33.4608,21.6084,0
7.8477,12.4965,6.2948,1,29.0138,5,2.2037,0,40.1439,18.9707,0
17.5408,10.9056,29.6799,1,28.1187,3,2.3423,0,37.764,19.945,0
8.3662,8.2996,25.2545,1,23.129,2,2.0371,2,110.8546,22.9628,0
13.7434,9.809,0.9119,1,23.441,5,1.6557,0,106.8006,22.9386,0
12.7085,10.9291,34.6122,1,23.3701,7,1.4905,2,101.5481,21.0993,0
17.8058,12.5039,17.767,1,22.2598,2,0.8789,0,64.9771,23.6709,0
19.7589,12.3594,0.5187,1,69.5032,4,2.1856,0,91.8806,12.2165,0
0.5412,9.7171,1.5009,0,2.3195,43,11.2125,6,4.4728,36.1841,1
13.0112,10.869,0.2627,0,41.7771,3,0.8079,0,42.3656,10.4512,0
3.4911,9.7898,1.5009,0,2.794,44,4.8416,15,4.3704,45.199,1
8.9653,8.6242,19.2961,0,61.6995,7,1.2312,0,40.0287,8.7863,0
6.4322,12.3035,18.3044,1,20.5818,6,2.3877,1,61.2785,22.0587,0
23.8675,8.156,27.2382,1,53.5753,5,2.1139,0,22.044,13.1713,0
21.2255,10.9383,26.2968,1,20.1027,6,1.7722,0,86.7505,19.4868,0
17.6495,13.3178,2.4236,1,35.0931,5,1.5789,2,86.287,11.3315,0
13.4691,13.3234,1.3144,1,81.8486,3,0.8046,1,38.2776,8.6661,0
6.675,13.1753,32.0617,1,83.9647,5,1.1218,2,44.4707,10.2297,0
13.8216,10.6261,39.1779,0,51.3911,3,0.8904,1,15.9038,12.7146,0
17.6582,12.8212,14.692,1,17.8566,0,1.0196,0,19.0394,19.8127,0
8.0576,12.4172,13.9383,1,22.4967,4,1.8392,1,48.6773,17.7221,0
20.2031,8.5819,39.3249,1,8.7171,0,2.2507,2,41.2585,20.1693,0
21.5681,9.8925,25.0565,1,35.3176,5,2.4602,1,16.369,17.6528,0
10.86,13.3464,1.7507,1,82.0748,7,1.032,0,65.6326,24.0371,0
20.0541,11.258,37.7648,1,85.5705,6,1.3839,2,105.4306,11.629,0
20.678,8.9558,5.7425,1,56.2345,1,2.003,2,51.2425,16.9412,0
21.6815,8.5008,26.3871,1,81.6524,2,2.4332,2,16.0488,15.94,0
0.9544,9.6719,1.5009,0,2.7748,23,10.7441,5,2.5008,42.8724,1
23.2084,11.06,3.0698,1,57.036,6,1.7963,2,67.444,23.3042,0
9.4898,12.4764,23.7609,0,27.3947,3,1.8329,2,80.7232,17.3615,0
24.0998,8.376,31.9434,1,51.7617,7,2.4092,2,107.353,11.4789,0
6.6923,13.1566,35.9734,1,53.1673,6,1.4235,0,104.0259,10.8944,0
2.513,9.6739,1.5009,0,2.5436,48,5.7848,8,3.258,47.0651,1
17.6419,9.8615,19.6787,1,64.2035,6,1.3495,1,46.7807,18.5864,0
13.181,13.3712,35.1862,1,24.8784,1,2.391,2,57.6864,12.1249,0
12.2524,13.1813,29.5236,1,72.4878,6,2.3809,0,55.3851,12.6679,0
9.795,12.1874,0.9172,1,54.031,7,2.0708,2,48.7514,21.4262,0
21.118,11.8106,37.0521,1,64.2068,4,2.3533,0,42.6279,18.4913,0
14.0486,12.6481,23.5879,0,28.0244,7,1.9932,2,112.3257,21.457,0
9.9875,9.4066,38.1522,1,55.5103,6,2.3805,2,18.5763,16.6345,0
5.9863,11.4934,33.0715,1,28.7875,6,0.9689,2,110.7681,18.7747,0
24.4633,11.8796,16.483,1,17.8264,1,1.3365,2,93.8704,12.2527,0
14.7945,10.2506,19.3504,1,35.027,7,1.0455,2,95.4267,23.4496,0
9.4954,11.1923,28.9405,0,53.9514,7,2.4075,0,18.6589,14.3433,0
13.4312,12.955,10.1311,1,11.2309,7,0.8652,0,32.7182,18.1743,0
14.6702,11.199,32.6266,1,46.2514,5,1.5005,1,109.586,22.7725,0
15.0308,13.3239,37.0341,1,32.5656,2,1.1307,2,86.6539,8.7955,0
20.9182,10.8495,9.5997,1,62.945,5,0.9014,1,71.8101,10.6932,0
8.2672,11.0564,32.193,0,42.8645,3,1.3347,0,44.2482,21.3823,0
6.6579,11.9347,5.2142,1,80.3612,0,0.927,1,111.0259,20.1719,0
21.6216,8.4739,7.3912,1,22.785,0,1.0236,1,99.1621,8.4134,0
1.3505,9.8278,1.5009,0,1.8186,58,11.2013,19,2.7398,61.4171,1
16.5148,13.2418,22.6234,0,80.6996,3,2.2927,0,95.1535,13.2047,0
19.2801,10.7753,23.2812,1,78.3155,2,1.995,1,68.0169,13.6356,0
23.7892,13.3518,20.7011,1,48.6797,6,1.8583,0,114.4203,8.9231,0
5.831,13.3215,3.6045,1,63.9643,5,0.8842,0,75.4437,11.6789,0
16.942,11.9336,13.1378,0,10.2024,0,1.2301,2,19.0065,21.7183,0
22.5336,9.8977,37.7146,1,87.9012,6,1.4018,2,115.417,9.0602,0
6.4885,10.072,8.0803,0,17.0184,7,1.2631,2,46.8976,18.0864,0
6.4347,10.3427,7.9758,1,51.6867,1,1.5745,0,93.9152,19.5216,0
0.6044,9.7375,1.5009,0,3.6367,32,7.1836,5,0.7783,69.0766,1
24.521,8.9164,26.6228,1,80.9076,5,1.078,2,88.902,14.1343,0
13.1243,10.4458,15.422,0,44.2229,0,1.5855,2,40.7007,15.4875,0
22.3065,8.2273,35.5991,1,32.461,4,1.8647,1,31.422,13.3109,0
19.9492,8.2305,27.4017,1,79.4891,4,1.3082,0,15.6577,15.9379,0
9.1917,13.4131,26.3442,1,38.7981,3,1.3546,2,24.1444,22.7129,0
5.1107,10.4709,5.3102,1,80.7452,6,0.8026,1,114.228,18.6694,0
11.9394,13.2719,15.6515,1,81.4441,1,1.5796,1,91.576,23.2459,0
13.6883,10.5948,9.7775,1,53.5178,0,0.9595,2,78.0649,23.3143,0
23.803,10.4327,33.188,1,79.8809,6,1.8141,1,56.7023,12.1187,0
12.2781,13.2913,18.4963,1,69.5722,0,1.503,2,58.0143,9.2971,0
17.2819,12.5904,29.8179,1,28.2752,6,2.4919,2,38.3609,23.9588,0
3.7617,9.7232,1.5009,1,1.3953,39,6.5899,16,1.9098,40.8512,1
2.8665,9.8609,1.5009,0,2.1493,25,11.7824,9,2.0644,52.1827,1
12.3765,8.1559,18.497,1,75.1489,2,1.2753,0,15.1678,20.8851,0
1.3355,9.7894,1.5009,0,0.5779,38,8.1975,9,3.8144,60.5853,1
15.4463,12.2625,23.557,1,89.5069,7,2.1152,0,35.6591,12.3876,0
3.9472,9.6673,1.5009,0,1.5341,42,6.7963,18,4.3149,68.6974,1
23.8888,11.1573,4.706,1,73.9224,1,1.117,2,112.996,12.7106,0
15.3655,8.0964,9.7312,1,73.48,3,1.4995,1,67.608,22.1187,0
17.0089,13.0506,20.4117,1,24.9339,2,1.6764,0,52.4239,8.7012,0
22.086,10.9274,12.7275,1,33.093,7,1.8268,0,75.9103,14.651,0
5.9012,13.058,34.6852,1,58.2964,6,1.4691,2,104.798,11.0428,0
2.4152,9.7482,1.5009,0,2.3553,45,9.5626,5,4.2458,61.2092,1
22.2172,12.7927,13.3368,1,74.6064,2,1.6434,2,100.0132,11.61,0
11.5979,12.9189,37.6872,0,38.8454,2,1.9796,0,118.5025,12.5994,0
7.0084,9.1779,17.7315,1,56.035,5,1.1956,1,55.7065,21.9665,0
9.6959,9.4563,17.7478,1,11.2522,2,1.9136,0,104.6949,17.6653,0
24.7598,13.4036,14.6276,1,54.4146,1,1.8623,2,51.7017,13.1897,0
21.5846,11.7809,14.2168,0,48.0493,2,1.0156,2,64.9922,23.6331,0
24.0042,10.718,12.2107,1,53.5239,0,1.4073,1,21.0798,20.874,0
24.8583,8.6435,2.4858,1,85.6789,1,0.8176,1,74.453,14.8812,0
6.0868,10.1765,24.3625,1,9.3049,0,2.1199,0,32.472,14.7394,0
16.9414,9.4536,20.4019,1,21.3343,0,2.0043,1,22.5666,21.6533,0
11.464,8.0753,19.3545,1,70.2912,0,1.8525,1,104.5858,22.7034,0
7.3127,13.2306,20.4621,1,57.936,3,2.3484,2,96.9971,10.4492,0
9.9104,12.5142,37.9785,1,70.6241,5,0.8875,2,23.5683,21.6627,0
5.3847,10.5242,9.8967,1,43.131,1,1.376,2,48.6463,8.5397,0
23.4176,8.6955,0.355,1,24.8573,4,1.4741,1,64.4481,16.4598,0
6.7303,12.2265,3.8427,1,11.1419,2,1.6417,2,76.5979,10.9646,0
6.6611,12.9705,30.5786,1,30.2575,5,1.6859,0,102.1387,11.8031,0
24.4778,13.2702,17.2169,1,42.599,7,0.8421,0,30.726,21.1413,0
19.5265,10.049,17.949,1,80.2944,0,0.8068,1,82.7311,16.1045,0
7.7531,13.238,35.9571,1,44.8766,3,2.1805,0,27.3549,15.4636,0
6.1475,9.903,0.6146,1,19.3597,3,0.9499,0,97.9565,17.0264,0
17.091,8.3833,18.2253,1,24.2586,1,1.7209,1,87.2476,14.7562,0
11.889,12.9403,24.0449,1,75.7561,4,1.8495,2,24.1495,22.6259,0
11.048,8.1494,28.9721,1,70.8047,0,1.7527,1,93.958,11.6838,0
9.7092,9.0661,11.5384,1,30.9159,5,1.8695,2,27.6699,12.6311,0
18.3849,8.6732,31.4703,1,65.0253,7,1.8865,1,29.565,16.552,0
5.6239,8.8119,2.3552,1,19.2934,2,1.7127,0,74.6551,8.9163,0
17.8811,9.4737,5.8963,1,78.6887,1,1.1188,1,82.5023,10.1625,0
3.926,9.8177,1.5009,0,0.6149,38,7.0978,9,2.637,42.3097,1
16.3212,13.4059,33.4841,1,46.259,1,1.9639,2,101.9477,24.3709,0
24.6456,12.8219,8.6009,1,46.3791,5,1.1532,0,66.0423,13.2486,0
16.8749,12.1893,33.3453,1,32.9439,5,1.4277,0,68.6794,19.1549,0
8.3417,12.2625,15.4006,1,9.5144,6,1.7797,0,115.341,9.668,0
